"","package","version","pkg_ref","pkg_score","news_current","has_vignettes","has_bug_reports_url","bugs_status","license","export_help","downloads_1yr","has_website","has_maintainer","has_news","has_source_control","covr_coverage"
"706","gdsfmt","1.24.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0148495018422314,0,0,1,0,0
"707","genefilter","1.70.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"708","geneLenDataBase",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"709","geneplotter","1.66.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"710","GENESIS","2.18.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"711","genetics","1.3.8.1.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.211708752660483,0,1,1,0,0
"712","GeneticsPed","1.50.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"713","GENIE3","1.10.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"714","GenomeGraphs",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"715","GenomeInfoDb","1.24.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"716","GenomeInfoDbData",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"717","GenomicAlignments","1.24.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"718","GenomicFeatures","1.40.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"719","GenomicFiles","1.24.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"720","GenomicRanges","1.40.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"721","genoset","1.44.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"722","GEOquery","2.56.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"723","ggbio","1.36.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"724","globaltest","5.42.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"725","GO.db",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"726","goseq","1.40.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"727","GOstats","2.54.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"728","graph","1.66.0",<pkg_ref>,1,0,0,0,0,0,0,0.00838902881621484,0,0,0,0,0
"729","GSEABase","1.50.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"730","GSVA","1.36.2",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"731","Gviz","1.32.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0,0,0,1,0,0
"732","GWASExactHW","1.01",<pkg_ref>,1,0,0,0,0,0,0,0.0841037038846215,0,1,0,0,0
"733","GWASTools","1.34.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"734","HDF5Array","1.16.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"735","hgu133plus2.db",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"736","Homo.sapiens",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"737","IHW","1.16.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"738","illuminaio","0.30.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"739","impute","1.62.0",<pkg_ref>,1,0,0,0,0,0,0,0.00775275844733148,0,0,0,0,0
"740","interactiveDisplayBase","1.26.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"741","IRanges","2.22.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"742","KEGG.db",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"743","KEGGgraph","1.48.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"744","KEGGprofile","1.30.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"745","KEGGREST","1.28.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"746","LEA","3.0.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"747","limma","3.44.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0244410046956907,0,0,1,0,0
"748","limmaGUI","1.64.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"749","lpsymphony","1.16.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"750","lumi","2.40.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"751","MALDIquant","1.19.3",<pkg_ref>,0.75,0,0,1,0,0,0,0.186498036748595,1,1,1,1,0
"752","marray","1.66.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"753","maSigPro","1.60.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"754","MassSpecWavelet","1.54.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"755","metagenomeSeq","1.30.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"756","methylumi","2.34.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0
"757","Mfuzz","2.48.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"758","minfi","1.34.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"759","mixOmics","6.12.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.0244727275092187,0,0,1,0,0
"760","MSnbase","2.14.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0
"761","multtest","2.44.0",<pkg_ref>,1,0,0,0,0,0,0,0.0132487797176576,0,0,0,0,0
"762","mzID","1.26.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"763","mzR","2.22.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"764","ncdf4","1.17",<pkg_ref>,1,0,0,0,0,0,0,0.577065681699632,1,1,0,0,0
"765","NOISeq","2.31.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"766","oligoClasses","1.50.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"767","org.Hs.eg.db",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"768","OrganismDbi","1.30.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"769","pcaMethods","1.80.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0
"770","perm","1.0-0.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.230394294656371,0,1,1,0,0
"771","PFAM.db",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"772","phyloseq","1.32.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"773","polyester","1.24.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"774","preprocessCore","1.50.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"775","ProtGenerics","1.20.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"776","PureCN","1.18.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"777","quantsmooth","1.54.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"778","qvalue","2.20.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.00456572520705034,0,0,1,0,0
"779","R2HTML","2.3.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.307213752268875,1,1,1,1,0
"780","rappdirs","0.3.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.882306325250393,1,1,1,1,0
"781","rARPACK","0.11-0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.221725279400625,1,1,1,1,0
"782","RBGL","1.64.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.00628689159914941,0,0,1,0,0
"783","RcppAnnoy","0.0.16",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.491139034385432,0,1,1,0,0
"784","RcppHNSW","0.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.2284307825255,1,1,1,1,0
"785","RcppParallel","5.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.826176639299144,1,1,1,1,0
"786","ReportingTools","2.28.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"787","Rgraphviz","2.32.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.00200264801964056,0,0,1,0,0
"788","rhdf5","2.32.1",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"789","Rhdf5lib","1.10.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0,0,0,1,0,0
"790","Rhtslib","1.20.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"791","RNASeqPower","1.28.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"792","Rsamtools","2.4.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"793","RSpectra","0.16-0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.697455601609536,1,1,1,1,0
"794","Rsubread","2.2.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"795","rsvd","1.0.3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.503153320260745,1,1,0,1,0
"796","rtracklayer","1.48.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"797","S4Vectors","0.26.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"798","samr","3.0",<pkg_ref>,1,0,0,0,0,0,0,0.0885946737472734,1,1,0,0,0
"799","SC3","1.16.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"800","scrime","1.3.5",<pkg_ref>,1,0,0,0,0,0,0,0.147053638953492,0,1,0,0,0
"801","SeqArray","1.28.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0,0,0,1,0,0
"802","SeqVarTools","1.26.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"803","shinyFiles","0.8.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.378737926807044,1,1,1,1,0
"804","ShortRead","1.46.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"805","sigaR","1.35.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"806","siggenes","1.62.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"807","SingleCellExperiment","1.10.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"808","sitmo","2.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.418444610726208,1,1,1,1,0
"809","SNPRelate","1.22.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0133136873125296,0,0,1,0,0
"810","SPIA","2.40.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"811","SSPA","2.28.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"812","SummarizedExperiment","1.18.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"813","sva","3.36.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"814","tkWidgets","1.66.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"815","TxDb.Hsapiens.UCSC.hg19.knownGene",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"816","tximport","1.16.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"817","VariantAnnotation","1.34.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"818","venn","1.9",<pkg_ref>,1,0,0,0,0,0,0,0.12492051361332,0,1,0,0,0
"819","vsn","3.56.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"820","widgetTools","1.66.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"821","Wrench","1.6.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0
"822","xcms","3.10.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0,0,0,1,0,0
"823","XVector","0.28.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"824","zlibbioc","1.34.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"825","ncdf4","1.17",<pkg_ref>,1,0,0,0,0,0,0,0.577065681699632,1,1,0,0,0
"826","abc","2.1",<pkg_ref>,1,0,0,0,0,0,0,0.110668421614315,0,1,0,0,0
"827","abc.data","1.0",<pkg_ref>,1,0,0,0,0,0,0,0.111395464562451,0,1,0,0,0
"828","abind","1.4-5",<pkg_ref>,1,0,0,0,0,0,0,0.930304004638965,0,1,0,0,0
"829","acepack","1.4.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.911652348457273,0,1,1,0,0
"830","adabag","4.2",<pkg_ref>,1,0,0,0,0,0,0,0.328125559895367,0,1,0,0,0
"831","ade4","1.7-15",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.726917720309129,1,1,0,0,0
"832","ADGofTest","0.3",<pkg_ref>,1,0,0,0,0,0,0,0.289981160833467,0,1,0,0,0
"833","aggregation","1.0.1",<pkg_ref>,1,0,0,0,0,0,0,0.0785957799686723,0,1,0,0,0
"834","akima","0.6-2.1",<pkg_ref>,1,0,0,0,0,0,0,0.443764601179219,0,1,0,0,0
"835","AlgDesign","1.2.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.75540713298025,1,1,1,1,0
"836","animation","2.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.526863134121685,1,1,1,0,0
"837","aod","1.3.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.360760950164924,1,1,1,0,0
"838","ape","5.4",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.790286636225607,1,1,1,0,0
"839","arm","1.11-1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.75792395584533,1,1,0,0,0
"840","askpass","1.1",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.970837228183525,1,1,0,1,0
"841","asnipe","1.1.12",<pkg_ref>,1,0,0,0,0,0,0,0.0782900436890519,0,1,0,0,0
"842","assertthat","0.2.1",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.978631952040983,0,1,0,0,0
"843","AUC","0.3.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.320495223081418,0,1,1,0,0
"844","audio","0.1-7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.265015728663407,1,1,1,0,0
"845","backports","1.1.8",<pkg_ref>,0.5,1,0,1,0,NA,1,0.982534561192494,1,1,1,1,0
"846","bartMachine","1.2.4.2",<pkg_ref>,1,0,0,0,0,0,0,0.204328453214513,0,1,0,0,0
"847","bartMachineJARs","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.191147922867866,0,1,0,0,0
"848","base","3.6.3",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0,0,1,0,0,0
"849","base64","2.0",<pkg_ref>,1,0,0,0,0,0,0,0.283729192333037,0,1,0,0,0
"850","base64enc","0.1.3",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.97017267634212,1,1,0,0,0
"851","BatchJobs","1.8",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.192041065859426,1,1,1,1,0
"852","BayesianTools","0.1.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.078765545831414,1,1,1,1,0
"853","bayesm","3.1-4",<pkg_ref>,1,0,0,0,0,0,0,0.631281126018279,1,1,0,0,0
"854","BB","2019.10-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.277000419339757,1,1,1,0,0
"855","BBmisc","1.11",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.606174139293581,1,1,1,1,0
"856","BDgraph","2.62",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.485647860809453,1,1,1,0,0
"857","beanplot","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.217462072995138,0,1,0,0,0
"858","beeswarm","0.2.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.414775742064359,1,1,1,0,0
"859","BH","1.72.0.3",<pkg_ref>,0.75,0,0,1,0,NA,NaN,0.978512035838486,1,1,1,1,0
"860","BiasedUrn","1.07",<pkg_ref>,1,0,0,0,0,0,0,0.378539734097868,1,1,0,0,0
"861","bibtex","0.4.2.2",<pkg_ref>,0.75,0,0,1,0,0,0,0.833070883667099,1,1,1,1,0
"862","bigmemory","4.5.36",<pkg_ref>,0.75,0,0,1,0,0,0,0.484990918673199,1,1,1,1,0
"863","bigmemory.sri","0.1.3",<pkg_ref>,1,0,0,0,0,0,0,0.432213911516216,0,1,0,0,0
"864","bindr","0.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.583861597915979,1,1,1,1,0
"865","bindrcpp","0.2.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.603281654156815,1,1,1,1,0
"866","bio3d","2.4-1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.126652809557912,1,1,1,1,0
"867","bit","1.1.15.2",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.910692915804853,0,1,0,0,0
"868","bit64","0.9.7",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.894126640066573,1,1,0,0,0
"869","bitops","1.0.6",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.953317071075693,0,1,0,0,0
"870","blob","1.2.1",<pkg_ref>,0.5,1,0,1,0,NA,1,0.917936732503291,1,1,1,1,0
"871","bmp","0.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.421352107242743,0,1,1,0,0
"872","bnlearn","4.5",<pkg_ref>,1,0,0,0,0,0,0,0.345289796559716,1,1,0,0,0
"873","bold","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.195775138728789,1,1,1,1,0
"874","boot","1.3.24",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.862927574585676,0,1,0,0,0
"875","bootstrap","2019.6",<pkg_ref>,0.666666666666667,1,0,1,NaN,0,0,0.337083964945,1,1,1,1,0
"876","Boruta","7.0.0",<pkg_ref>,0.583333333333333,1,0,1,1,0,0,0.580870950165556,1,1,1,1,0
"877","brew","1.0.6",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.934115340320621,0,1,0,0,0
"878","brglm","0.6.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.780905473857641,1,1,0,1,0
"879","bridgedist","0.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0430011483986219,1,1,1,1,0
"880","bridgesampling","1.0-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.447082067765622,1,1,1,1,0
"881","Brobdingnag","1.2-6",<pkg_ref>,1,0,0,0,0,0,0,0.416850682673467,1,1,0,1,0
"882","broom","0.5.6",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.97418250182917,1,1,1,1,0
"883","bst","0.3-21",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.18865413948658,0,1,1,0,0
"884","Cairo","1.5-12",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.706351039713085,1,1,1,0,0
"885","calibrate","1.7.7",<pkg_ref>,1,0,0,0,0,0,0,0.308299939591528,0,1,0,0,0
"886","callr","3.4.3",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.979309645636301,1,1,1,1,0
"887","car","3.0-8",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.950531571245915,1,1,1,0,0
"888","carData","3.0-4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.924609136065934,1,1,1,0,0
"889","caret","6.0-86",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.938007716799413,1,1,1,1,0
"890","caTools","1.18.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.940914455160374,0,1,1,0,0
"891","cellranger","1.1.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.960571699838134,1,1,1,1,0
"892","cgdsr","1.3.0",<pkg_ref>,1,0,0,0,0,0,0,0.106525934573872,1,1,0,1,0
"893","cghFLasso",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0108868388602779,0,0,0,0,0
"894","checkmate","2.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.944758177078768,1,1,1,1,0
"895","chemometrics","1.4.2",<pkg_ref>,1,0,0,0,0,0,0,0.231706942296069,1,1,0,0,0
"896","chron","2.3.55",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.809597069318091,0,1,0,0,0
"897","circlize","0.4.10",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.577604000934903,1,1,1,1,0
"898","circular","0.4-93",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.262511492529241,0,1,1,0,0
"899","class","7.3.15",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.809393107654773,1,1,0,0,0
"900","classInt","0.4-3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.920249926098265,1,1,0,1,0
"901","cli","2.0.2",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.981856849819349,1,1,1,1,0
